0,1,2,3,4,Label
-1.5069846729277352,-0.6903238866018271,-0.7601598040139095,0.15929518682257857,0.4147898666971146,0
-1.5787706475983498,-0.45498068014628734,0.004760422259754255,0.4719129794210583,0.5985144632945253,0
-0.6150877578429846,-0.7291143205552134,-0.9591706604303679,-0.8972148258385552,-1.1901417945782393,0
-1.5434538052393445,-1.566805176833991,0.0820413889819156,-0.5665887259540181,-1.1339070385260863,0
-2.355784605877594,0.11835981272923124,0.05378393516187682,-0.9417558846838446,-3.6874054734419985,0
-1.4300127899022705,-0.9187377512528354,-1.7260069797899913,-1.3190034251345384,-0.8973724223596035,0
-1.7371769746178354,-0.7762906339203639,-0.8060267659138382,-1.148922587644984,-1.7970055068771575,0
-2.045243919348623,-0.8861472804371343,-0.019682823726958412,-0.2460895690719147,-0.7606788556521472,0
-2.160503992339764,-0.8834022458643846,-0.4360020718702908,-0.5438196759385264,-1.0162785340760663,0
-2.071841820555798,-1.5036771917384142,0.7613023805232597,-0.5121375873889961,-0.3589967127451864,0
-2.011174879827053,-0.9806809834866793,-0.669181312843061,-0.07021985147304577,-0.7566525186341928,0
-2.004907746796127,-1.8248633247803343,0.18481101412661993,-0.9805090313336483,0.010461826891487646,0
-2.245896325311881,-0.9825324165337134,0.78512645035076,-1.1014335060815346,-1.0929114688435655,0
-2.40084709410576,-1.0075238786129428,1.6660855623228845,-1.273493273931887,-0.8102849585885229,0
-1.805806284162817,-0.33229158904148715,-1.3853593992416193,-1.286619323178136,-0.6957279365244852,0
-0.9572048810201359,-1.022627467808445,-0.5082372470860982,-1.4586181566076006,-0.03675229497654075,0
-1.7727275688152875,-1.3250391496585667,-0.5883410234259367,-0.8959868200552112,-0.40578653020663863,0
-1.582195243817235,-1.3568205129765516,0.18277450927464725,-1.144423572329493,-0.19518196264214516,0
-1.8729843969960585,-1.3664914664520964,1.554201012520246,-0.05177310538201754,-0.3913887389763237,0
-2.0613330912299044,-0.8077387738646326,1.6022068121652622,0.22298439321045013,-0.7411818152649544,0
-1.4319246508591048,-1.6393533720059341,-0.7510605359863368,0.06737496483243242,0.5131712850685936,0
-1.9676010086530007,-1.5173567345332832,0.2993344869631853,-0.8856772136471596,0.39130704659562116,0
-0.6348392226839151,-1.0241223146653669,-0.23492759727762258,0.9210784645965124,0.2765450709904373,0
-1.6460219029779777,-0.024081718351733113,-0.20337304069311452,-1.8285414549752843,-0.04522498885577415,0
-1.246684190391393,-1.185356264205,-0.9851291477760458,-0.4243781724422038,0.06080909021058616,0
-1.7061837464320702,-0.4791792347205666,-0.6919478676808734,-1.6748810031976633,-1.212863435809487,0
-1.2003156062507632,-0.6956860632973167,-0.6608246335518504,0.5365639216757352,0.23728968302845643,0
-1.981220311388413,-0.8137261802603212,-0.05605461824215967,-0.4594511421989273,-1.1539608032407664,0
-0.8589336529159639,-0.6921200251316607,-0.6140226437398363,-1.58583786899816,-0.1764319035036781,0
-1.0695014568547554,-0.36562686340477,-1.4970853405285542,-1.6612985866274828,-0.746915292007578,0
-1.0630126927208963,-0.9195735479609362,-0.37197329680169416,-0.2902405368415117,-0.7165474120576242,0
-1.4017699967827064,-0.7921967770869851,-0.26821069548835735,-0.9597409726868266,-0.5001334200534177,0
-2.0948193479390187,-0.2844745068154566,-1.0106969547376936,-1.7296127760332825,-1.0167494985596928,0
-1.936954437675397,-0.6610676705692319,-0.5443668177391534,0.09327578119681518,-1.4275180620819756,0
-1.9477461824503133,-1.6970019425894116,-1.02925878416024,-0.3889099959699002,-0.20914861410101107,0
-0.877109761552982,-1.4325071598079961,0.11252829654127613,0.0442637857860612,0.5343180341154837,0
-1.001498758434826,-1.0498695012323183,-0.5700669556774426,-0.21936866409005296,0.5357993216342323,0
-1.7787782728148125,-1.1334179097656074,-0.12312838407466171,-0.7725431760666611,-1.3425552380962644,0
-1.9341673800628683,-0.5410727974580228,0.6598525774152311,-1.2725148626453453,-2.0663877546079146,0
-2.2539898404380683,-0.7573725479446853,-1.8066684562972797,-0.7818617194838167,0.22484409725424095,0
-1.4937664957523193,-1.1105664398140767,-1.4761989401535605,-1.096054938688988,-0.22238751083745942,0
-1.299314714699913,-0.047894750387262396,-0.5311987818964918,-1.620121938555716,-2.4978282735467836,0
-0.5273667654607602,0.43377017835579085,-0.741344714350763,-2.2722461550357385,-2.3394580327320846,0
-1.8748250104266213,-0.16653244511442586,-1.3512502577913457,-2.0780838585933683,-1.6069248966947591,0
-1.8700965390614135,-0.06336780060828796,-1.4922132958525234,-0.18354381548595428,-0.6452873492578259,0
-1.9883707276003837,-0.164038409779738,0.26518758950405197,-1.3949380195777186,-2.6871149113124178,0
-1.9024778134558153,-0.2486358245295802,1.6146117652444631,-0.9000202621193858,-1.6327345580900747,0
-0.6171339074449058,-1.3640173952037107,0.08503201772467954,-0.12454235103729613,-1.2537094330133258,0
-1.910023514415704,-1.0401878767179709,-1.7536821852855615,-0.6592241775427332,-0.08757433489094697,0
-1.5497925140292235,-0.007581576485911673,-0.8352148498862932,-0.8056758087989639,-1.8469461324972163,0
-0.8100409111705261,-1.1035946965728982,-0.5502071659651933,-0.5853453784769578,0.9002896335542873,0
-1.9283696999380242,-1.4068097639268344,-0.6272244417478304,-0.5247584565104916,0.16406615967695734,0
-1.3888326490559548,-0.32732632238219656,-0.580144258870722,-1.762047384858382,-0.5076695314024097,0
-1.850996320230741,-1.336099111710084,-0.022687917298748188,-1.109962259526563,-0.985552035333114,0
-1.5990782721257015,-0.07980568534597723,-1.0942136102322517,-1.7742850520475801,-2.477883294235845,0
-1.1344317833181998,-1.56830155199261,-0.10151994013281467,-0.1815071054696387,-0.764586366984477,0
-0.7281704987915292,-1.0975275598569896,-1.266102907435614,-0.6207823608973864,0.8909293466135189,0
-1.3311127588931781,-0.7887931927136992,-0.2094571803425609,-0.8671038565893797,-0.6992752472938365,0
-1.4322287012978392,-1.4197334519836373,-1.1843671104577709,-0.38850587354876587,-0.6497318303670766,0
-1.6879221545202088,-0.8408410481720514,0.1702711607569688,-0.9987008860417397,-0.6461321221014771,0
-1.109320219961687,-0.4463207871437801,0.5357577998521753,-0.7209748951740599,-0.845429877278385,0
-1.82468431516229,-0.6080764666376246,-0.8214757473565589,-1.6480344341111968,-0.3429803757200616,0
-2.4175794077393236,-1.272465758943735,-0.980943702400252,0.09845196218355674,-0.35117668622664916,0
-2.3036524987731175,-1.5398115119112852,1.093182834284673,0.030774902033652372,-1.1779917969971094,0
-1.5009125570910518,-0.40573933390488975,0.6570918948640831,-0.7634268005620969,-1.3136051454339628,0
-2.762401235959104,-0.6370558496937887,-0.6177344806382751,-0.15555329443741114,-1.6725781126548025,0
-2.8165802348128897,-0.336237878286062,-1.3776634360916533,-1.0404060685117795,-1.021004348627784,0
-0.9227403819211385,-0.7759576078513677,0.3940475933457006,0.09902415863045917,-1.6164771666148405,0
-2.6379538834353142,-0.4084709153906119,-0.9876386297680413,-1.2268505033187602,-2.0069379669183363,0
-0.4881732239594195,-0.515765361667201,-0.9796120554727756,-1.8512004991730064,0.2062427982213084,0
-2.9465226431695095,-0.468838313387672,-1.38772367484095,-0.19530564943918327,-0.31252828366557756,0
-2.637920466722468,-1.0275749299795738,0.6605105094667519,0.817232273066732,-1.7012692549035897,0
-2.02864213646923,-1.9828281657471125,-1.101549809209458,0.2794998371017676,0.293571596548743,0
-2.291599513607172,-0.20180283006177957,-1.165583878569839,-0.21882361353462262,-0.46911590846233714,0
-1.523254579973078,-1.5784474122745082,-0.30519090369260854,-0.057820886357097256,0.158188775210561,0
-1.6335250414362819,-0.5641034660318921,0.31321540141795057,-0.8682920738899836,-1.2790792229109327,0
-1.441635308319038,-1.6697054495023163,-0.581170539273264,-0.30141487280990337,0.3544979935764651,0
-1.7398915925010274,-0.9285329125470323,-1.5965218722258936,-1.1628738150086342,-0.36548259610886913,0
-2.3270392604541112,-0.6854550859532081,-1.825729257089034,-0.03843247658817995,-0.4712064746961952,0
-2.6445721118839725,-0.6956037202139782,-0.7305794142661596,-0.3848403053680721,-1.8109530430104526,0
-1.305270503076661,-1.158730705020863,1.821484763588408,-0.323358717407865,-1.0164724982960887,0
-1.6288514830645413,-1.3253908315803002,-0.8732795332017794,-1.1083445456091934,0.754922692503963,0
-1.967061328494725,-1.1361762887401854,1.2083514571731278,-0.48247889944830147,-0.9008633388527428,0
-1.8343630484062956,-1.057365145570247,-0.8960713537470372,-1.7584406019599474,0.0739999206279055,0
-2.0791847078413843,-1.138182381430573,-0.3756437923403874,-0.8233805853933108,-1.0924667533129826,0
-2.8574083518912023,-0.7393718676919795,-0.26955525140669956,-0.9428595896027078,-1.4049463486381606,0
-2.5222581187828648,-0.17212332615861248,-1.0398119664554446,-1.3519426069646105,-2.060007318655057,0
-2.186331096721635,-1.135702959803576,2.1821134236438273,-0.3389543225369255,-0.9810094469815465,0
-1.8694894026838447,-0.7892492557443105,-0.033076207655848545,-1.4748816808101863,-0.7623165066535378,0
-2.2053112183461696,-0.9631139041538926,1.541477562837073,-0.21845995832738213,-1.2510519945554464,0
-2.1256301943094242,-1.445837836348395,-0.8218582286739549,-0.36584139869102683,-0.48724149715494763,0
-2.313756369935561,-1.7461621283180597,2.823307518440314,0.41041010260356336,-0.3190918009358201,0
-0.007231483508091377,-0.49209938652484814,0.723333517637277,1.5813858398490679,-1.487847954015063,0
-1.8729206354985035,-0.9515713669084869,-0.1251387519828989,-0.9756548949276778,-0.2714902775406473,0
-1.8766019471097204,-1.4277482265987456,-0.7067543469076337,-1.4014417046035912,0.09649512172624768,0
-1.635551213937742,-0.652930804514963,-0.24052257740358002,-1.8175280266073193,-0.7839379413793838,0
-1.5275609417103178,-1.5646655600878303,-0.5374586264333209,0.24014548475071454,1.1589738280119137,0
-1.278662351358202,-1.497182811096574,-0.5230803720803808,-0.5094683336610277,0.46930393729308534,0
-1.4024663119499878,-0.6140450103834358,-0.1765308168996501,-1.2807329432920422,-1.5615017841471042,0
-2.189177435649452,-1.0996926943419285,-0.12027793944195779,-0.3928493854959582,-0.8925822042053531,0
